Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit
2023-12-12,WIPRO,420.7,427.9,420.15,422.2,1.711,-0.131,0.357,1.711,0.131,0.131,12,12,2023,0.01,4.0,-0.02
2023-12-13,WIPRO,423.55,424.3,415.0,419.65,0.177,-2.019,-0.921,2.019,0.177,0.177,13,12,2023,0.01,4.0,-0.02
2023-12-14,WIPRO,423.5,436.0,423.25,434.4,2.952,-0.059,2.574,2.952,0.059,0.059,14,12,2023,0.01,4.0,-0.02
2023-12-15,WIPRO,436.05,449.5,433.5,446.55,3.085,-0.585,2.408,3.085,0.585,0.585,15,12,2023,0.01,4.0,-0.02
2023-12-18,WIPRO,446.0,453.5,442.0,445.25,1.682,-0.897,-0.168,1.682,0.897,0.897,18,12,2023,0.01,4.0,-0.02
2023-12-19,WIPRO,445.6,447.35,435.0,438.7,0.393,-2.379,-1.548,2.379,0.393,0.393,19,12,2023,0.01,4.0,-0.02
2023-12-20,WIPRO,442.0,449.5,429.35,431.95,1.697,-2.862,-2.274,2.862,1.697,1.697,20,12,2023,0.01,4.0,-0.02
2023-12-21,WIPRO,428.9,436.5,427.2,434.0,1.772,-0.396,1.189,1.772,0.396,0.396,21,12,2023,0.01,4.0,-0.02
2023-12-22,WIPRO,435.3,466.3,434.0,462.65,7.122,-0.299,6.283,7.122,0.299,0.299,22,12,2023,0.01,4.0,-0.02
2023-12-26,WIPRO,454.0,475.8,448.35,470.1,4.802,-1.244,3.546,4.802,1.244,1.244,26,12,2023,0.01,4.0,-0.02
2023-12-27,WIPRO,468.5,475.4,464.1,470.95,1.473,-0.939,0.523,1.473,0.939,0.939,27,12,2023,0.01,4.0,-0.02
2023-12-28,WIPRO,472.55,477.4,467.65,469.45,1.026,-1.037,-0.656,1.037,1.026,1.026,28,12,2023,0.01,4.0,-0.02
2023-12-29,WIPRO,470.95,475.35,466.1,471.3,0.934,-1.03,0.074,1.03,0.934,0.934,29,12,2023,0.01,4.0,-0.02
2024-01-01,WIPRO,473.0,483.5,468.3,477.15,2.22,-0.994,0.877,2.22,0.994,0.994,1,1,2024,0.01,4.0,-0.02
2024-01-02,WIPRO,478.0,478.0,464.3,469.2,0.0,-2.866,-1.841,2.866,0.0,0.0,2,1,2024,0.01,4.0,1.831
2024-01-03,WIPRO,463.9,463.9,455.0,455.9,0.0,-1.919,-1.725,1.919,0.0,0.0,3,1,2024,0.01,4.0,1.715
2024-01-04,WIPRO,457.0,459.85,451.4,452.4,0.624,-1.225,-1.007,1.225,0.624,0.624,4,1,2024,0.01,4.0,-0.02
2024-01-05,WIPRO,455.05,463.0,453.5,456.6,1.747,-0.341,0.341,1.747,0.341,0.341,5,1,2024,0.01,4.0,-0.02
2024-01-08,WIPRO,457.5,460.0,449.05,450.35,0.546,-1.847,-1.563,1.847,0.546,0.546,8,1,2024,0.01,4.0,-0.02
2024-01-09,WIPRO,458.0,462.5,449.95,450.75,0.983,-1.758,-1.583,1.758,0.983,0.983,9,1,2024,0.01,4.0,-0.02
2024-01-10,WIPRO,451.45,456.0,449.0,453.6,1.008,-0.543,0.476,1.008,0.543,0.543,10,1,2024,0.01,4.0,-0.02
2024-01-11,WIPRO,454.95,456.9,446.7,448.2,0.429,-1.813,-1.484,1.813,0.429,0.429,11,1,2024,0.01,4.0,-0.02
2024-01-12,WIPRO,455.0,469.0,455.0,465.45,3.077,0.0,2.297,3.077,0.0,0.0,12,1,2024,0.01,4.0,2.2870000000000004
2024-01-15,WIPRO,511.95,529.0,489.15,494.6,3.33,-4.454,-3.389,4.454,3.33,3.33,15,1,2024,0.01,4.0,-0.02
2024-01-16,WIPRO,495.0,495.0,480.5,485.0,0.0,-2.929,-2.02,2.929,0.0,0.0,16,1,2024,0.01,4.0,2.0100000000000002
2024-01-17,WIPRO,475.15,491.5,472.0,482.4,3.441,-0.663,1.526,3.441,0.663,0.663,17,1,2024,0.01,4.0,-0.02
2024-01-18,WIPRO,482.4,489.0,468.4,482.65,1.368,-2.902,0.052,2.902,1.368,1.368,18,1,2024,0.01,4.0,-0.02
2024-01-19,WIPRO,488.0,493.35,483.6,485.05,1.096,-0.902,-0.605,1.096,0.902,0.902,19,1,2024,0.01,4.0,-0.02
2024-01-20,WIPRO,486.4,488.9,469.05,477.95,0.514,-3.567,-1.737,3.567,0.514,0.514,20,1,2024,0.01,4.0,-0.02
2024-01-23,WIPRO,478.05,486.0,467.05,469.9,1.663,-2.301,-1.705,2.301,1.663,1.663,23,1,2024,0.01,4.0,-0.02
2024-01-24,WIPRO,471.0,479.0,468.05,478.05,1.699,-0.626,1.497,1.699,0.626,0.626,24,1,2024,0.01,4.0,-0.02
2024-01-25,WIPRO,478.05,478.05,478.05,478.05,0.0,0.0,0.0,0.0,0.0,0.0,25,1,2024,0.01,4.0,-0.01
2024-01-25,WIPRO,478.05,479.35,468.55,470.0,0.272,-1.987,-1.684,1.987,0.272,0.272,25,1,2024,0.01,4.0,-0.02
2024-01-29,WIPRO,470.0,477.0,470.0,473.0,1.489,0.0,0.638,1.489,0.0,0.0,29,1,2024,0.01,4.0,0.628
2024-01-30,WIPRO,474.4,482.9,471.5,472.5,1.792,-0.611,-0.401,1.792,0.611,0.611,30,1,2024,0.01,4.0,-0.02
2024-01-31,WIPRO,472.5,479.9,469.0,478.15,1.566,-0.741,1.196,1.566,0.741,0.741,31,1,2024,0.01,4.0,-0.02
2024-02-01,WIPRO,477.55,477.7,470.6,471.35,0.031,-1.455,-1.298,1.455,0.031,0.031,1,2,2024,0.01,4.0,-0.02
2024-02-02,WIPRO,475.0,486.5,475.0,483.15,2.421,0.0,1.716,2.421,0.0,0.0,2,2,2024,0.01,4.0,1.706
2024-02-05,WIPRO,483.0,489.5,479.15,482.35,1.346,-0.797,-0.135,1.346,0.797,0.797,5,2,2024,0.01,4.0,-0.02
2024-02-06,WIPRO,484.7,501.8,483.1,499.65,3.528,-0.33,3.084,3.528,0.33,0.33,6,2,2024,0.01,4.0,-0.02
2024-02-07,WIPRO,500.95,501.7,492.55,495.2,0.15,-1.677,-1.148,1.677,0.15,0.15,7,2,2024,0.01,4.0,-0.02
2024-02-08,WIPRO,495.9,500.1,485.1,488.85,0.847,-2.178,-1.422,2.178,0.847,0.847,8,2,2024,0.01,4.0,-0.02
2024-02-09,WIPRO,490.9,494.75,482.75,490.45,0.784,-1.66,-0.092,1.66,0.784,0.784,9,2,2024,0.01,4.0,-0.02
2024-02-12,WIPRO,491.0,510.8,491.0,501.45,4.033,0.0,2.128,4.033,0.0,0.0,12,2,2024,0.01,4.0,3.99
2024-02-13,WIPRO,503.1,513.0,491.7,511.6,1.968,-2.266,1.69,2.266,1.968,1.968,13,2,2024,0.01,4.0,-0.02
2024-02-14,WIPRO,503.95,517.0,497.05,514.5,2.59,-1.369,2.093,2.59,1.369,1.369,14,2,2024,0.01,4.0,-0.02
2024-02-15,WIPRO,516.95,522.85,513.05,518.5,1.141,-0.754,0.3,1.141,0.754,0.754,15,2,2024,0.01,4.0,-0.02
2024-02-16,WIPRO,522.5,545.0,520.95,543.0,4.306,-0.297,3.923,4.306,0.297,0.297,16,2,2024,0.01,4.0,-0.02
2024-02-19,WIPRO,545.9,545.9,531.35,535.95,0.0,-2.665,-1.823,2.665,0.0,0.0,19,2,2024,0.01,4.0,1.813
2024-02-20,WIPRO,535.8,538.15,526.25,531.95,0.439,-1.782,-0.719,1.782,0.439,0.439,20,2,2024,0.01,4.0,-0.02
2024-02-21,WIPRO,535.9,536.3,519.5,521.4,0.075,-3.06,-2.706,3.06,0.075,0.075,21,2,2024,0.01,4.0,-0.02
2024-02-22,WIPRO,522.8,533.0,521.45,531.05,1.951,-0.258,1.578,1.951,0.258,0.258,22,2,2024,0.01,4.0,-0.02
2024-02-23,WIPRO,535.0,541.25,533.3,536.15,1.168,-0.318,0.215,1.168,0.318,0.318,23,2,2024,0.01,4.0,-0.02
2024-02-26,WIPRO,536.25,536.5,526.05,532.9,0.047,-1.902,-0.625,1.902,0.047,0.047,26,2,2024,0.01,4.0,-0.02
2024-02-27,WIPRO,534.0,537.4,527.55,531.45,0.637,-1.208,-0.478,1.208,0.637,0.637,27,2,2024,0.01,4.0,-0.02
2024-02-28,WIPRO,530.0,530.95,515.0,517.7,0.179,-2.83,-2.321,2.83,0.179,0.179,28,2,2024,0.01,4.0,-0.02
2024-02-29,WIPRO,517.3,524.25,513.2,518.6,1.344,-0.793,0.251,1.344,0.793,0.793,29,2,2024,0.01,4.0,-0.02
2024-03-01,WIPRO,522.4,525.2,517.55,519.1,0.536,-0.928,-0.632,0.928,0.536,0.536,1,3,2024,0.01,4.0,-0.02
2024-03-02,WIPRO,523.45,524.8,522.0,522.85,0.258,-0.277,-0.115,0.277,0.258,0.258,2,3,2024,0.01,4.0,-0.02
2024-03-04,WIPRO,522.95,526.4,518.55,520.5,0.66,-0.841,-0.468,0.841,0.66,0.66,4,3,2024,0.01,4.0,-0.02
2024-03-05,WIPRO,517.75,520.5,510.65,513.3,0.531,-1.371,-0.859,1.371,0.531,0.531,5,3,2024,0.01,4.0,-0.02
2024-03-06,WIPRO,513.7,514.85,500.0,513.15,0.224,-2.667,-0.107,2.667,0.224,0.224,6,3,2024,0.01,4.0,-0.02
2024-03-07,WIPRO,513.75,520.4,510.5,515.5,1.294,-0.633,0.341,1.294,0.633,0.633,7,3,2024,0.01,4.0,-0.02
2024-03-11,WIPRO,517.4,518.95,512.3,514.55,0.3,-0.986,-0.551,0.986,0.3,0.3,11,3,2024,0.01,4.0,-0.02
2024-03-12,WIPRO,512.75,522.5,507.75,510.85,1.902,-0.975,-0.371,1.902,0.975,0.975,12,3,2024,0.01,4.0,-0.02
2024-03-13,WIPRO,513.8,518.7,496.8,504.4,0.954,-3.309,-1.83,3.309,0.954,0.954,13,3,2024,0.01,4.0,-0.02
2024-03-14,WIPRO,501.15,518.9,495.15,517.95,3.542,-1.197,3.352,3.542,1.197,1.197,14,3,2024,0.01,4.0,-0.02
2024-03-15,WIPRO,514.75,518.25,506.4,517.0,0.68,-1.622,0.437,1.622,0.68,0.68,15,3,2024,0.01,4.0,-0.02
2024-03-18,WIPRO,518.0,518.55,509.0,510.2,0.106,-1.737,-1.506,1.737,0.106,0.106,18,3,2024,0.01,4.0,-0.02
2024-03-19,WIPRO,509.0,509.0,493.15,494.85,0.0,-3.114,-2.78,3.114,0.0,0.0,19,3,2024,0.01,4.0,2.77
2024-03-20,WIPRO,496.05,501.25,489.2,493.5,1.048,-1.381,-0.514,1.381,1.048,1.048,20,3,2024,0.01,4.0,-0.02
2024-03-21,WIPRO,499.65,505.3,498.45,500.45,1.131,-0.24,0.16,1.131,0.24,0.24,21,3,2024,0.01,4.0,-0.02
2024-03-22,WIPRO,489.25,490.75,479.55,487.1,0.307,-1.983,-0.439,1.983,0.307,0.307,22,3,2024,0.01,4.0,-0.02
2024-03-26,WIPRO,486.0,490.95,479.05,479.85,1.019,-1.43,-1.265,1.43,1.019,1.019,26,3,2024,0.01,4.0,-0.02
2024-03-27,WIPRO,479.7,480.95,471.25,472.3,0.261,-1.762,-1.543,1.762,0.261,0.261,27,3,2024,0.01,4.0,-0.02
2024-03-28,WIPRO,476.7,483.05,475.3,480.1,1.332,-0.294,0.713,1.332,0.294,0.294,28,3,2024,0.01,4.0,-0.02
2024-04-01,WIPRO,483.7,486.4,481.55,484.95,0.558,-0.444,0.258,0.558,0.444,0.444,1,4,2024,0.01,4.0,-0.02
2024-04-02,WIPRO,481.95,482.7,479.6,481.2,0.156,-0.488,-0.156,0.488,0.156,0.156,2,4,2024,0.01,4.0,-0.02
2024-04-03,WIPRO,480.0,487.7,475.95,483.2,1.604,-0.844,0.667,1.604,0.844,0.844,3,4,2024,0.01,4.0,-0.02
2024-04-04,WIPRO,485.8,491.95,479.6,487.4,1.266,-1.276,0.329,1.276,1.266,1.266,4,4,2024,0.01,4.0,-0.02
2024-04-05,WIPRO,486.5,487.15,482.55,485.05,0.134,-0.812,-0.298,0.812,0.134,0.134,5,4,2024,0.01,4.0,-0.02
2024-04-08,WIPRO,490.0,491.6,478.2,479.9,0.327,-2.408,-2.061,2.408,0.327,0.327,8,4,2024,0.01,4.0,-0.02
2024-04-09,WIPRO,483.95,485.25,475.2,475.8,0.269,-1.808,-1.684,1.808,0.269,0.269,9,4,2024,0.01,4.0,-0.02
2024-04-10,WIPRO,477.5,479.45,473.1,477.3,0.408,-0.921,-0.042,0.921,0.408,0.408,10,4,2024,0.01,4.0,-0.02
2024-04-12,WIPRO,475.0,480.0,470.0,470.75,1.053,-1.053,-0.895,1.053,1.053,1.053,12,4,2024,0.01,4.0,-0.02
2024-04-15,WIPRO,466.45,468.35,458.2,459.35,0.407,-1.769,-1.522,1.769,0.407,0.407,15,4,2024,0.01,4.0,-0.02
2024-04-16,WIPRO,453.05,458.5,444.8,448.35,1.203,-1.821,-1.037,1.821,1.203,1.203,16,4,2024,0.01,4.0,-0.02
2024-04-18,WIPRO,452.5,455.45,442.85,444.35,0.652,-2.133,-1.801,2.133,0.652,0.652,18,4,2024,0.01,4.0,-0.02
2024-04-19,WIPRO,440.0,453.9,437.0,452.75,3.159,-0.682,2.898,3.159,0.682,0.682,19,4,2024,0.01,4.0,-0.02
2024-04-22,WIPRO,452.75,466.15,450.0,462.0,2.96,-0.607,2.043,2.96,0.607,0.607,22,4,2024,0.01,4.0,-0.02
2024-04-23,WIPRO,466.8,466.8,460.2,462.1,0.0,-1.414,-1.007,1.414,0.0,0.0,23,4,2024,0.01,4.0,0.9969999999999999
2024-04-24,WIPRO,463.9,464.65,458.6,459.9,0.162,-1.142,-0.862,1.142,0.162,0.162,24,4,2024,0.01,4.0,-0.02
2024-04-25,WIPRO,458.9,462.55,455.8,461.0,0.795,-0.676,0.458,0.795,0.676,0.676,25,4,2024,0.01,4.0,-0.02
2024-04-26,WIPRO,461.9,475.8,461.6,464.6,3.009,-0.065,0.585,3.009,0.065,0.065,26,4,2024,0.01,4.0,-0.02
2024-04-29,WIPRO,467.65,468.0,461.6,462.95,0.075,-1.294,-1.005,1.294,0.075,0.075,29,4,2024,0.01,4.0,-0.02
2024-04-30,WIPRO,463.0,466.75,461.5,462.4,0.81,-0.324,-0.13,0.81,0.324,0.324,30,4,2024,0.01,4.0,-0.02
2024-05-02,WIPRO,462.4,463.0,455.45,457.4,0.13,-1.503,-1.081,1.503,0.13,0.13,2,5,2024,0.01,4.0,-0.02
2024-05-03,WIPRO,460.4,462.0,453.2,457.35,0.348,-1.564,-0.662,1.564,0.348,0.348,3,5,2024,0.01,4.0,-0.02
2024-05-06,WIPRO,458.8,462.6,456.0,458.65,0.828,-0.61,-0.033,0.828,0.61,0.61,6,5,2024,0.01,4.0,-0.02
2024-05-07,WIPRO,461.8,465.35,454.0,463.9,0.769,-1.689,0.455,1.689,0.769,0.769,7,5,2024,0.01,4.0,-0.02
2024-05-08,WIPRO,465.0,466.4,461.3,463.2,0.301,-0.796,-0.387,0.796,0.301,0.301,8,5,2024,0.01,4.0,-0.02
2024-05-09,WIPRO,461.75,464.4,454.05,455.9,0.574,-1.668,-1.267,1.668,0.574,0.574,9,5,2024,0.01,4.0,-0.02
2024-05-10,WIPRO,456.05,457.5,450.3,451.85,0.318,-1.261,-0.921,1.261,0.318,0.318,10,5,2024,0.01,4.0,-0.02
2024-05-13,WIPRO,451.85,453.25,445.0,451.95,0.31,-1.516,0.022,1.516,0.31,0.31,13,5,2024,0.01,4.0,-0.02
2024-05-14,WIPRO,452.7,459.9,452.2,456.35,1.59,-0.11,0.806,1.59,0.11,0.11,14,5,2024,0.01,4.0,-0.02
2024-05-15,WIPRO,456.35,459.75,454.65,458.3,0.745,-0.373,0.427,0.745,0.373,0.373,15,5,2024,0.01,4.0,-0.02
2024-05-16,WIPRO,462.0,467.5,456.1,464.45,1.19,-1.277,0.53,1.277,1.19,1.19,16,5,2024,0.01,4.0,-0.02
2024-05-17,WIPRO,464.4,464.4,460.05,461.0,0.0,-0.937,-0.732,0.937,0.0,0.0,17,5,2024,0.01,4.0,0.722
2024-05-18,WIPRO,460.7,463.15,459.15,462.55,0.532,-0.336,0.402,0.532,0.336,0.336,18,5,2024,0.01,4.0,-0.02
2024-05-21,WIPRO,463.0,464.8,459.7,460.9,0.389,-0.713,-0.454,0.713,0.389,0.389,21,5,2024,0.01,4.0,-0.02
2024-05-22,WIPRO,462.9,463.45,458.85,461.3,0.119,-0.875,-0.346,0.875,0.119,0.119,22,5,2024,0.01,4.0,-0.02
2024-05-23,WIPRO,462.5,468.0,461.75,465.8,1.189,-0.162,0.714,1.189,0.162,0.162,23,5,2024,0.01,4.0,-0.02
2024-05-24,WIPRO,467.0,470.5,462.0,463.65,0.749,-1.071,-0.717,1.071,0.749,0.749,24,5,2024,0.01,4.0,-0.02
2024-05-27,WIPRO,462.0,462.15,451.6,452.45,0.032,-2.251,-2.067,2.251,0.032,0.032,27,5,2024,0.01,4.0,-0.02
2024-05-28,WIPRO,454.0,457.25,453.1,456.05,0.716,-0.198,0.452,0.716,0.198,0.198,28,5,2024,0.01,4.0,-0.02
2024-05-29,WIPRO,454.0,455.5,449.5,450.8,0.33,-0.991,-0.705,0.991,0.33,0.33,29,5,2024,0.01,4.0,-0.02
2024-05-30,WIPRO,449.0,449.5,435.1,436.95,0.111,-3.096,-2.684,3.096,0.111,0.111,30,5,2024,0.01,4.0,-0.02
2024-05-31,WIPRO,437.55,442.15,435.5,438.2,1.051,-0.469,0.149,1.051,0.469,0.469,31,5,2024,0.01,4.0,-0.02
2024-06-03,WIPRO,450.2,450.55,441.55,444.1,0.078,-1.921,-1.355,1.921,0.078,0.078,3,6,2024,0.01,4.0,-0.02
2024-06-04,WIPRO,445.9,445.9,417.0,438.15,0.0,-6.481,-1.738,6.481,0.0,0.0,4,6,2024,0.01,4.0,3.99
2024-06-05,WIPRO,439.7,455.0,439.05,451.5,3.48,-0.148,2.684,3.48,0.148,0.148,5,6,2024,0.01,4.0,-0.02
2024-06-06,WIPRO,454.95,462.0,452.6,461.0,1.55,-0.517,1.33,1.55,0.517,0.517,6,6,2024,0.01,4.0,-0.02
2024-06-07,WIPRO,470.0,486.4,468.3,484.55,3.489,-0.362,3.096,3.489,0.362,0.362,7,6,2024,0.01,4.0,-0.02
2024-06-10,WIPRO,488.4,488.4,473.35,475.25,0.0,-3.081,-2.692,3.081,0.0,0.0,10,6,2024,0.01,4.0,2.6820000000000004
2024-06-11,WIPRO,479.2,479.2,474.35,476.05,0.0,-1.012,-0.657,1.012,0.0,0.0,11,6,2024,0.01,4.0,0.647
2024-06-12,WIPRO,478.0,484.4,475.55,476.9,1.339,-0.513,-0.23,1.339,0.513,0.513,12,6,2024,0.01,4.0,-0.02
2024-06-13,WIPRO,480.0,485.35,478.15,482.6,1.115,-0.385,0.542,1.115,0.385,0.385,13,6,2024,0.01,4.0,-0.02
2024-06-14,WIPRO,485.0,485.6,476.2,477.5,0.124,-1.814,-1.546,1.814,0.124,0.124,14,6,2024,0.01,4.0,-0.02
2024-06-18,WIPRO,481.0,493.0,480.05,491.85,2.495,-0.198,2.256,2.495,0.198,0.198,18,6,2024,0.01,4.0,-0.02
2024-06-19,WIPRO,492.25,497.15,486.75,495.75,0.995,-1.117,0.711,1.117,0.995,0.995,19,6,2024,0.01,4.0,-0.02
2024-06-20,WIPRO,497.5,497.5,488.25,490.4,0.0,-1.859,-1.427,1.859,0.0,0.0,20,6,2024,0.01,4.0,1.417
2024-06-21,WIPRO,497.95,500.95,489.1,490.55,0.602,-1.777,-1.486,1.777,0.602,0.602,21,6,2024,0.01,4.0,-0.02
2024-06-24,WIPRO,490.1,494.9,489.45,490.55,0.979,-0.133,0.092,0.979,0.133,0.133,24,6,2024,0.01,4.0,-0.02
2024-06-25,WIPRO,490.55,498.0,489.3,496.85,1.519,-0.255,1.284,1.519,0.255,0.255,25,6,2024,0.01,4.0,-0.02
2024-06-26,WIPRO,496.85,499.9,493.8,495.2,0.614,-0.614,-0.332,0.614,0.614,0.614,26,6,2024,0.01,4.0,-0.02
2024-06-27,WIPRO,492.15,511.95,489.2,510.8,4.023,-0.599,3.789,4.023,0.599,0.599,27,6,2024,0.01,4.0,-0.02
2024-06-28,WIPRO,512.0,516.3,505.85,514.85,0.84,-1.201,0.557,1.201,0.84,0.84,28,6,2024,0.01,4.0,-0.02
2024-07-01,WIPRO,517.9,535.8,514.1,527.35,3.456,-0.734,1.825,3.456,0.734,0.734,1,7,2024,0.01,4.0,-0.02
2024-07-02,WIPRO,529.3,545.0,528.3,538.2,2.966,-0.189,1.681,2.966,0.189,0.189,2,7,2024,0.01,4.0,-0.02
2024-07-03,WIPRO,541.9,545.45,535.5,539.0,0.655,-1.181,-0.535,1.181,0.655,0.655,3,7,2024,0.01,4.0,-0.02
2024-07-04,WIPRO,541.4,548.8,529.1,530.7,1.367,-2.272,-1.976,2.272,1.367,1.367,4,7,2024,0.01,4.0,-0.02
2024-07-05,WIPRO,531.35,536.5,529.45,535.1,0.969,-0.358,0.706,0.969,0.358,0.358,5,7,2024,0.01,4.0,-0.02
2024-07-08,WIPRO,535.95,543.0,535.0,541.2,1.315,-0.177,0.98,1.315,0.177,0.177,8,7,2024,0.01,4.0,-0.02
2024-07-09,WIPRO,544.0,544.95,537.6,541.0,0.175,-1.176,-0.551,1.176,0.175,0.175,9,7,2024,0.01,4.0,-0.02
2024-07-10,WIPRO,541.0,543.35,531.75,535.55,0.434,-1.71,-1.007,1.71,0.434,0.434,10,7,2024,0.01,4.0,-0.02
2024-07-11,WIPRO,536.7,539.55,530.0,534.1,0.531,-1.248,-0.484,1.248,0.531,0.531,11,7,2024,0.01,4.0,-0.02
2024-07-12,WIPRO,545.0,564.8,541.55,560.15,3.633,-0.633,2.78,3.633,0.633,0.633,12,7,2024,0.01,4.0,-0.02
2024-07-15,WIPRO,566.9,566.9,556.15,559.7,0.0,-1.896,-1.27,1.896,0.0,0.0,15,7,2024,0.01,4.0,1.26
2024-07-16,WIPRO,561.85,562.6,556.4,559.7,0.133,-0.97,-0.383,0.97,0.133,0.133,16,7,2024,0.01,4.0,-0.02
2024-07-18,WIPRO,556.55,574.4,556.35,573.2,3.207,-0.036,2.992,3.207,0.036,0.036,18,7,2024,0.01,4.0,-0.02
2024-07-19,WIPRO,579.9,579.9,554.7,557.2,0.0,-4.346,-3.914,4.346,0.0,0.0,19,7,2024,0.01,4.0,3.99
2024-07-22,WIPRO,521.0,526.75,501.55,505.8,1.104,-3.733,-2.917,3.733,1.104,1.104,22,7,2024,0.01,4.0,-0.02
2024-07-23,WIPRO,508.0,508.0,486.35,500.55,0.0,-4.262,-1.467,4.262,0.0,0.0,23,7,2024,0.01,4.0,3.99
2024-07-24,WIPRO,502.5,506.35,499.85,500.1,0.766,-0.527,-0.478,0.766,0.527,0.527,24,7,2024,0.01,4.0,-0.02
2024-07-25,WIPRO,496.0,507.5,493.3,506.85,2.319,-0.544,2.188,2.319,0.544,0.544,25,7,2024,0.01,4.0,-0.02
2024-07-26,WIPRO,510.0,528.55,508.5,524.8,3.637,-0.294,2.902,3.637,0.294,0.294,26,7,2024,0.01,4.0,-0.02
2024-07-29,WIPRO,528.0,530.55,522.85,524.4,0.483,-0.975,-0.682,0.975,0.483,0.483,29,7,2024,0.01,4.0,-0.02
2024-07-30,WIPRO,524.4,526.95,519.75,521.5,0.486,-0.887,-0.553,0.887,0.486,0.486,30,7,2024,0.01,4.0,-0.02
2024-07-31,WIPRO,521.8,524.9,519.45,522.0,0.594,-0.45,0.038,0.594,0.45,0.45,31,7,2024,0.01,4.0,-0.02
2024-08-01,WIPRO,523.0,526.8,517.5,521.55,0.727,-1.052,-0.277,1.052,0.727,0.727,1,8,2024,0.01,4.0,-0.02
2024-08-02,WIPRO,515.0,519.25,501.0,502.15,0.825,-2.718,-2.495,2.718,0.825,0.825,2,8,2024,0.01,4.0,-0.02
2024-08-05,WIPRO,490.0,495.85,480.25,485.0,1.194,-1.99,-1.02,1.99,1.194,1.194,5,8,2024,0.01,4.0,-0.02
2024-08-06,WIPRO,489.75,499.35,486.6,489.5,1.96,-0.643,-0.051,1.96,0.643,0.643,6,8,2024,0.01,4.0,-0.02
2024-08-07,WIPRO,498.7,500.1,492.65,497.4,0.281,-1.213,-0.261,1.213,0.281,0.281,7,8,2024,0.01,4.0,-0.02
2024-08-08,WIPRO,494.0,494.0,486.35,487.3,0.0,-1.549,-1.356,1.549,0.0,0.0,8,8,2024,0.01,4.0,1.346
2024-08-09,WIPRO,495.35,496.45,489.65,491.3,0.222,-1.151,-0.818,1.151,0.222,0.222,9,8,2024,0.01,4.0,-0.02
2024-08-12,WIPRO,491.55,494.0,487.4,489.05,0.498,-0.844,-0.509,0.844,0.498,0.498,12,8,2024,0.01,4.0,-0.02
2024-08-13,WIPRO,489.05,492.7,487.15,490.5,0.746,-0.389,0.296,0.746,0.389,0.389,13,8,2024,0.01,4.0,-0.02
2024-08-14,WIPRO,493.0,496.85,490.45,495.15,0.781,-0.517,0.436,0.781,0.517,0.517,14,8,2024,0.01,4.0,-0.02
